TICKETNO,ADV_DATE,BRANCHID,ADV_AMOUNT,NETWEIGHT,CAP_AMOUNT,ACCR_INTEREST,CAPITAL_PAY,AVG_KARATAGE,PRODUCTINTEREST,PRODUCTNAME,GENDER,SECTOR_DESC,SUBSECTOR_DESC,TICKET_AGE,CLASSIFI_BUCKET
100328982,29-Oct-22,10,200100,17.26,200100,2055.82,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
70199026,29-Oct-22,7,236345.96,24.88,236345.96,2428.2,0,19,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199024,29-Oct-22,7,50100,11.8,50100,514.73,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
70199019,29-Oct-22,7,270100,23.2,270100,2775,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328981,29-Oct-22,10,95200,7.97,95200,978.08,0,21,25,Pawning - Normal Scheme,F,Agriculture,Coconut,2,1A
100328989,29-Oct-22,10,80100,7.63,80100,822.95,0,19,25,Pawning - Normal Scheme,F,Agriculture,Paddy,2,1A
100328988,29-Oct-22,10,270100,23.5,270100,2775,0,20,25,Pawning - Normal Scheme,F,Agriculture,Coconut,2,1A
100328964,29-Oct-22,10,48582.38,4.26,48582.38,499.13,0,21,25,Pawning - Normal Scheme,F,Agriculture,Other Crops,2,1A
100328976,29-Oct-22,10,205486.65,18.65,205486.65,2111.16,0,19,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
60179867,29-Oct-22,6,184100,16.67,184100,1891.44,0,19,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328977,29-Oct-22,10,110200,10.84,110200,1132.19,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
70199016,29-Oct-22,7,212317.83,20.32,212317.83,2181.35,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199010,29-Oct-22,7,55100,10.02,55100,566.1,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
70199005,29-Oct-22,7,30100,6.04,30100,309.25,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
100328961,29-Oct-22,10,30100,2.6,30100,309.25,0,20,25,Pawning - Normal Scheme,F,Agriculture,Other Crops,2,1A
100328983,29-Oct-22,10,330200,31.74,330200,3392.47,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
70199014,29-Oct-22,7,50100,7.68,50100,514.73,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328986,29-Oct-22,10,140100,11.23,140100,1439.38,0,21.5,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
100328972,29-Oct-22,10,60200,7.86,60200,618.49,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
100328973,29-Oct-22,10,13200,2.76,13200,135.62,0,17,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
100328971,29-Oct-22,10,230100,22.6,230100,2364.04,0,18.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
100328984,29-Oct-22,10,43100,3.51,43100,442.81,0,22,25,Pawning - Normal Scheme,F,Agriculture,Other Crops,2,1A
70199015,29-Oct-22,7,185100,17.72,185100,1901.71,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199012,29-Oct-22,7,71344.18,6.26,71344.18,732.99,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328960,29-Oct-22,10,80100,9.89,80100,822.95,0,21,25,Pawning - Normal Scheme,F,Agriculture,Fishery,2,1A
70199011,29-Oct-22,7,250993.53,22,250993.53,2578.7,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
60179874,29-Oct-22,6,102000,8.03,102000,1047.95,0,22,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328980,29-Oct-22,10,100100,15.71,100100,1028.42,0,16,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
100328970,29-Oct-22,10,70100,6.89,70100,720.21,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
70199004,29-Oct-22,7,93199.3,10.94,93199.3,957.53,0,16,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199003,29-Oct-22,7,99534.42,9,99534.42,1022.61,0,19,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199017,29-Oct-22,7,27100,2.64,27100,278.42,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328968,29-Oct-22,10,540890.18,74.8,540890.18,5557.09,0,18,25,Pawning - Normal Scheme,M,Agriculture,Paddy,2,1A
60179870,29-Oct-22,6,120000,12.69,120000,1232.88,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328975,29-Oct-22,10,70200,14.04,70200,721.23,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
100328974,29-Oct-22,10,35100,4.02,35100,360.62,0,15,25,Pawning - Normal Scheme,F,Consumption,Consumption,2,1A
70199023,29-Oct-22,7,200100,23.68,200100,2055.82,0,16,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
70199013,29-Oct-22,7,20100,5.28,20100,206.51,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
70199006,29-Oct-22,7,50100,7.06,50100,514.73,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,2,1A
100328969,29-Oct-22,10,95933.71,13.02,95933.71,985.62,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
70199021,29-Oct-22,7,106057.71,16.9,106057.71,1089.63,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
70199001,29-Oct-22,7,42593.43,10.56,42593.43,437.6,0,16,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328985,29-Oct-22,10,50200,5.94,50200,515.75,0,17,25,Pawning - Normal Scheme,M,Agriculture,Other Crops,2,1A
60179873,29-Oct-22,6,144000,13.74,144000,1479.45,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,2,1A
100328963,29-Oct-22,10,100100,11.94,100100,1028.42,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,2,1A
100328934,28-Oct-22,10,138563.07,12,138563.07,1423.59,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198990,28-Oct-22,7,27100,3,27100,278.42,0,16,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
70198989,28-Oct-22,7,102100,10.88,102100,1048.97,0,20,25,Pawning - Normal Scheme,F,Agriculture,Other Crops,3,1A
80102473,28-Oct-22,8,22438.58,3.55,22438.58,230.53,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070641,28-Oct-22,3,37000,7.48,37000,380.14,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198984,28-Oct-22,7,150100,16.52,150100,1542.12,0,16.5,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
100328946,28-Oct-22,10,193223.01,18.89,193223.01,1985.17,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158470,28-Oct-22,5,91915,7.9,91915,944.33,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070631,28-Oct-22,3,15000,1.96,15000,154.11,0,14,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
40095529,28-Oct-22,4,29966.99,5.52,29966.99,307.88,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179851,28-Oct-22,6,75100,15.5,75100,771.58,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
40095544,28-Oct-22,4,69100,6.67,69100,709.93,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179845,28-Oct-22,6,96100,10.32,96100,987.33,0,16,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328950,28-Oct-22,10,180200,17.56,180200,1851.37,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070640,28-Oct-22,3,73000,6.06,73000,750,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179842,28-Oct-22,6,60100,8.05,60100,617.47,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
40095539,28-Oct-22,4,220100,18.97,220100,2261.3,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
40095538,28-Oct-22,4,1280100.01,119.34,1280100.01,13151.7,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158473,28-Oct-22,5,116777,11.85,116777,1199.76,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
90034673,28-Oct-22,9,180100,27.96,180100,1850.34,0,19.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328933,28-Oct-22,10,459200,38.62,459200,4717.81,0,20.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198977,28-Oct-22,7,57100,4.5,57100,586.64,0,22,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
50158475,28-Oct-22,5,300000,26.33,300000,3082.19,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179853,28-Oct-22,6,40100,4.27,40100,411.99,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
50158464,28-Oct-22,5,105000,13.6,105000,1078.77,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
40095541,28-Oct-22,4,70100,20.18,70100,720.21,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
20026699,28-Oct-22,2,20000,2.2,20000,205.48,0,18,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
100328940,28-Oct-22,10,61762.48,5.98,61762.48,634.55,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
70198976,28-Oct-22,7,101813.79,7.96,101813.79,1046.03,0,22,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
60179855,28-Oct-22,6,465100,39.8,465100,4778.42,0,18.5,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
70198998,28-Oct-22,7,59007.41,6.02,59007.41,606.24,0,18,25,Pawning - Normal Scheme,M,Agriculture,Fishery,3,1A
10040406,28-Oct-22,1,123338,11.81,123338,1267.17,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
10040405,28-Oct-22,1,168582,14.68,168582,1732.01,0,19.5,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
60179847,28-Oct-22,6,78052,7.96,78052,801.9,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
80102474,28-Oct-22,8,150100,16.02,150100,1542.12,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179862,28-Oct-22,6,68100,5.87,68100,699.66,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
40095533,28-Oct-22,4,50100,4.99,50100,514.73,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179863,28-Oct-22,6,67100,5.8,67100,689.38,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
60179860,28-Oct-22,6,40100,3.92,40100,411.99,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
60179854,28-Oct-22,6,97900,8,97900,1005.82,0,21,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
80102470,28-Oct-22,8,81898.04,7.87,81898.04,841.42,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
50158476,28-Oct-22,5,900100,76.19,900100,9247.6,0,20.67,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
90034674,28-Oct-22,9,258976.37,22.58,258976.37,2660.72,0,21,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
40095532,28-Oct-22,4,40100,4.17,40100,411.99,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198985,28-Oct-22,7,74100,7.95,74100,761.3,0,16,25,Pawning - Normal Scheme,M,Agriculture,Fishery,3,1A
70198992,28-Oct-22,7,350100,47.89,350100,3596.92,0,14,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
100328944,28-Oct-22,10,97664.22,8.53,97664.22,1003.4,0,20,25,Pawning - Normal Scheme,M,Agriculture,Tea,3,1A
50158472,28-Oct-22,5,650000,60.21,650000,6678.09,0,18.71,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158471,28-Oct-22,5,150100,14.5,150100,1542.12,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179861,28-Oct-22,6,204100,16.7,204100,2096.92,0,21,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
60179843,28-Oct-22,6,255100,20,255100,2620.89,0,22,25,Pawning - Gold Coins and Biscuits,F,Agriculture,Agriculture Others,3,1A
60179852,28-Oct-22,6,318100,26,318100,3268.15,0,21,25,Pawning - Gold Coins and Biscuits,F,Agriculture,Agriculture Others,3,1A
10040402,28-Oct-22,1,768040.99,75.77,768040.99,7890.83,0,19,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
100328953,28-Oct-22,10,113475,12.99,113475,1165.84,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179859,28-Oct-22,6,81590,7,81590,838.25,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
60179844,28-Oct-22,6,22340,2.78,22340,229.52,0,20,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
60179848,28-Oct-22,6,30100,3.86,30100,309.25,0,16,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328957,28-Oct-22,10,65100,6.6,65100,668.84,0,17,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
70198994,28-Oct-22,7,42288.14,4.25,42288.14,434.47,0,18,25,Pawning - Normal Scheme,F,Agriculture,Fishery,3,1A
100328921,28-Oct-22,10,75200,7.21,75200,772.6,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179840,28-Oct-22,6,147030,12.02,147030,1510.58,0,21,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
20026697,28-Oct-22,2,180100,27.95,180100,1850.34,0,20,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
40095531,28-Oct-22,4,112100,10.76,112100,1151.71,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070639,28-Oct-22,3,70885,7.2,70885,728.27,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328928,28-Oct-22,10,45728.49,5.31,45728.49,469.81,0,18,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
10040403,28-Oct-22,1,182422,19.58,182422,1874.2,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
100328927,28-Oct-22,10,44200,4,44200,454.11,0,19,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179850,28-Oct-22,6,166130,15.98,166130,1706.82,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328926,28-Oct-22,10,70100,7.6,70100,720.21,0,19,25,Pawning - Normal Scheme,M,Agriculture,Rubber,3,1A
60179846,28-Oct-22,6,460000,55.9,460000,4726.03,0,16,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
10040397,28-Oct-22,1,160100,18.93,160100,1644.86,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
70198991,28-Oct-22,7,40100,7.74,40100,411.99,0,18,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
60179864,28-Oct-22,6,97700,13.85,97700,1003.77,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
10040398,28-Oct-22,1,201695,19.88,201695,2072.21,0,20,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
30070629,28-Oct-22,3,100100,11.13,100100,1028.42,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070630,28-Oct-22,3,100100,10.07,100100,1028.42,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
40095540,28-Oct-22,4,75100,6.19,75100,771.58,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
40095535,28-Oct-22,4,24826.37,2.3,24826.37,255.07,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
100328920,28-Oct-22,10,77677.96,7.62,77677.96,798.06,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
80102472,28-Oct-22,8,271006.75,26.12,271006.75,2784.32,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
50158468,28-Oct-22,5,108867,9.4,108867,1118.5,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158466,28-Oct-22,5,67115,6.07,67115,689.54,0,19,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158467,28-Oct-22,5,80304,7.7,80304,825.04,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158469,28-Oct-22,5,205165,17.78,205165,2107.86,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179858,28-Oct-22,6,40100,4,40100,411.99,0,20,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328912,28-Oct-22,10,83892,10,83892,861.9,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179856,28-Oct-22,6,300100,27.97,300100,3083.22,0,21,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
100328929,28-Oct-22,10,27200,8.06,27200,279.45,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328916,28-Oct-22,10,100417,12.44,100417,1031.68,0,17.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198979,28-Oct-22,7,97502.69,10.54,97502.69,1001.74,0,16,25,Pawning - Normal Scheme,M,Agriculture,Other Crops,3,1A
90034671,28-Oct-22,9,300100,53.9,300100,3083.22,0,19,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
80102471,28-Oct-22,8,270100,24.25,270100,2775,0,19.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158485,28-Oct-22,5,400100,38.29,400100,4110.62,0,19.5,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
50158486,28-Oct-22,5,70100,5.65,70100,720.21,0,22,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
80102469,28-Oct-22,8,180646.7,17.31,180646.7,1855.96,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
40095528,28-Oct-22,4,433052.58,65.52,433052.58,4449.17,0,17.75,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
70198980,28-Oct-22,7,69100,5.95,69100,709.93,0,20,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
10040400,28-Oct-22,1,30000,5.69,30000,308.22,0,18,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328942,28-Oct-22,10,137757.21,16.8,137757.21,1415.31,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328941,28-Oct-22,10,92972.78,12.03,92972.78,955.2,0,16,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158479,28-Oct-22,5,78480,8,78480,806.3,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198987,28-Oct-22,7,151545.11,17.98,151545.11,1556.97,0,18.5,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
100328922,28-Oct-22,10,142224,14.37,142224,1461.21,0,22,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
70198981,28-Oct-22,7,180100,15.84,180100,1850.34,0,20,25,Pawning - Normal Scheme,F,Agriculture,Other Crops,3,1A
100328932,28-Oct-22,10,107445.41,13.99,107445.41,1103.89,0,14,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
100328931,28-Oct-22,10,222915.88,21.29,222915.88,2290.23,0,18,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
100328958,28-Oct-22,10,16128,3,16128,65.7,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
60179849,28-Oct-22,6,200100,29,200100,2055.82,0,18,25,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,3,1A
100328954,28-Oct-22,10,197009,19.94,197009,2024.07,0,17,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
100328911,28-Oct-22,10,236778.69,23.66,236778.69,2432.66,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328959,28-Oct-22,10,65200,5.72,65200,669.86,0,20,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198983,28-Oct-22,7,60586.81,7.12,60586.81,622.47,0,16,25,Pawning - Normal Scheme,M,Agriculture,Other Crops,3,1A
40095527,28-Oct-22,4,195100,15.96,195100,2004.45,0,21,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
40095530,28-Oct-22,4,35667.54,7.76,35667.54,366.45,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179841,28-Oct-22,6,606095,51.61,606095,6227.01,0,19.75,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
100328935,28-Oct-22,10,611136.61,58.57,611136.61,6278.79,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158482,28-Oct-22,5,55334,4,55334,568.5,0,24,25,Pawning - Gold Coins and Biscuits,F,Consumption,Consumption,3,1A
50158481,28-Oct-22,5,626973.99,58.59,626973.99,6441.52,0,18.13,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328955,28-Oct-22,10,211327,21.07,211327,2171.17,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
30070632,28-Oct-22,3,122000,10.05,122000,1253.42,0,21,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328939,28-Oct-22,10,46700,7.97,46700,479.79,0,19,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328947,28-Oct-22,10,51081.41,8.08,51081.41,524.81,0,18,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
100328956,28-Oct-22,10,28200,3.53,28200,289.73,0,14,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198974,28-Oct-22,7,42369.18,4.02,42369.18,435.3,0,20,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
20026700,28-Oct-22,2,130100,12.83,130100,1336.64,0,19,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
100328915,28-Oct-22,10,17833.4,3,17833.4,183.22,0,14,25,Pawning - Normal Scheme,M,Agriculture,Paddy,3,1A
100328919,28-Oct-22,10,40374.42,6.67,40374.42,414.81,0,14,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
30070628,28-Oct-22,3,200100,28.1,200100,2055.82,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
50158465,28-Oct-22,5,96731,7.97,96731,993.81,0,21,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
100328917,28-Oct-22,10,105296,15.11,105296,1081.81,0,20,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
60179865,28-Oct-22,6,325100,26.67,325100,3340.07,0,21,25,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,3,1A
40095537,28-Oct-22,4,783301.2,76.18,783301.2,8047.62,0,18.33,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198988,28-Oct-22,7,61086.26,7.86,61086.26,627.6,0,16,25,Pawning - Normal Scheme,M,Agriculture,House Repairs,3,1A
80102476,28-Oct-22,8,379764.05,34.28,379764.05,3901.7,0,19.5,25,Pawning - Normal Scheme,M,Consumption,Consumption,3,1A
70198986,28-Oct-22,7,45100,3.91,45100,463.36,0,20,25,Pawning - Normal Scheme,M,Agriculture,Other Crops,3,1A
100328925,28-Oct-22,10,106103.85,16.65,106103.85,1090.11,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
100328924,28-Oct-22,10,123843.72,16.69,123843.72,1272.37,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
70198978,28-Oct-22,7,121557.37,11.62,121557.37,1248.88,0,18,25,Pawning - Normal Scheme,F,Agriculture,House Repairs,3,1A
100328923,28-Oct-22,10,65680.02,8.11,65680.02,674.79,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158474,28-Oct-22,5,40621,5.96,40621,417.34,0,18,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
50158487,28-Oct-22,5,150100,18.11,150100,1542.12,0,19.5,25,Pawning - Normal Scheme,F,Consumption,Consumption,3,1A
